State,Country,County_Name,Full_County_Name,Cases,Update_Time,UVA_URL,Harvard_URL
Missouri,USA, Greene,"Greene, Missouri",19,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Jackson,"Jackson, Missouri",15,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, St. Charles,"St. Charles, Missouri",11,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, unknown,"unknown, Missouri",8,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Cass,"Cass, Missouri",6,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Cole,"Cole, Missouri",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Clay,"Clay, Missouri",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Jefferson,"Jefferson, Missouri",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Pulaski,"Pulaski, Missouri",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Perry,"Perry, Missouri",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Callaway,"Callaway, Missouri",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, St. Francois,"St. Francois, Missouri",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Platte,"Platte, Missouri",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Dunklin,"Dunklin, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Franklin,"Franklin, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Scott,"Scott, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Camden,"Camden, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Christian,"Christian, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Randolph,"Randolph, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Pemiscot,"Pemiscot, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Bates,"Bates, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Johnson,"Johnson, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Adair,"Adair, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Lafayette,"Lafayette, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Clinton,"Clinton, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Jasper,"Jasper, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Moniteau,"Moniteau, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Taney,"Taney, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Missouri,USA, Henry,"Henry, Missouri",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA,  Pulaski,"Pulaski, Arkansas",64,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Cleburne,"Cleburne, Arkansas",34,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Jefferson,"Jefferson, Arkansas",22,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, unknown,"unknown, Arkansas",18,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Faulkner,"Faulkner, Arkansas",17,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Garland,"Garland, Arkansas",11,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Van Buren,"Van Buren, Arkansas",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Washington,"Washington, Arkansas",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Clark,"Clark, Arkansas",6,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Bradley,"Bradley, Arkansas",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Craighead,"Craighead, Arkansas",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Saline,"Saline, Arkansas",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Cleveland,"Cleveland, Arkansas",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Independence,"Independence, Arkansas",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Poinsett,"Poinsett, Arkansas",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Grant,"Grant, Arkansas",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Lincoln,"Lincoln, Arkansas",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Searcy,"Searcy, Arkansas",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Desha,"Desha, Arkansas",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, White,"White, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Crittenden,"Crittenden, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Pike,"Pike, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Benton,"Benton, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Columbia,"Columbia, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Greene,"Greene, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Pope,"Pope, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Sevier,"Sevier, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Cross,"Cross, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Hempstead,"Hempstead, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Sebastian,"Sebastian, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Woodruff,"Woodruff, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Polk,"Polk, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Union,"Union, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Crawford,"Crawford, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Conway,"Conway, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Lawrence,"Lawrence, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Stone,"Stone, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Boone,"Boone, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Arkansas,USA, Hot Spring,"Hot Spring, Arkansas",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA,  Washington,"Washington, Oregon",76,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Marion,"Marion, Oregon",32,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Multnomah,"Multnomah, Oregon",25,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Linn,"Linn, Oregon",21,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Clackamas,"Clackamas, Oregon",17,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Deschutes,"Deschutes, Oregon",10,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Yamhill,"Yamhill, Oregon",6,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Lane,"Lane, Oregon",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Benton,"Benton, Oregon",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Polk,"Polk, Oregon",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Jackson,"Jackson, Oregon",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Douglas,"Douglas, Oregon",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Umatilla,"Umatilla, Oregon",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Klamath,"Klamath, Oregon",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Lincoln,"Lincoln, Oregon",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Clatsop,"Clatsop, Oregon",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Hood River,"Hood River, Oregon",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Josephine,"Josephine, Oregon",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Grant,"Grant, Oregon",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oregon,USA, Union,"Union, Oregon",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
District of Columbia,USA,  District of Columbia,"District of Columbia, District of Columbia",187,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oklahoma,USA,  Oklahoma,"Oklahoma, Oklahoma",55,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oklahoma,USA, Cleveland,"Cleveland, Oklahoma",27,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oklahoma,USA, Tulsa,"Tulsa, Oklahoma",27,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oklahoma,USA, Pawnee,"Pawnee, Oklahoma",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oklahoma,USA, Canadian,"Canadian, Oklahoma",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oklahoma,USA, Kay,"Kay, Oklahoma",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Oklahoma,USA, Creek,"Creek, Oklahoma",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
